,role,Sector,states,min salary,max salary,mean salary
770,DS,Finance, IL,91,105,98.0
771,DS,Finance, IL,91,105,98.0
772,DS,Business Services, IL,91,105,98.0
773,DS,Business Services, IL,91,105,98.0
774,DS,Business Services, IL,91,105,98.0
775,DS,Insurance, IL,91,105,98.0
776,DS,Information Technology, IL,91,105,98.0
777,DS,Information Technology, IL,91,105,98.0
778,DS,Finance, IL,91,105,98.0
780,DS,Business Services, IL,91,105,98.0
781,DS,Education, IL,91,105,98.0
782,DS,Business Services, IL,31,56,43.5
783,DS,Biotech & Pharmaceuticals, IL,31,56,43.5
784,DS,Finance, IL,31,56,43.5
785,DS,Information Technology, IL,31,56,43.5
786,DS,Manufacturing, IL,31,56,43.5
787,DS,Business Services, IL,31,56,43.5
788,DS,Finance, IL,31,56,43.5
789,DS,Finance, IL,31,56,43.5
790,DS,Education, IL,31,56,43.5
791,DS,Finance, IL,31,56,43.5
792,DS,Information Technology, IL,31,56,43.5
793,DS,Manufacturing, IL,31,56,43.5
794,DS,Education, IL,31,56,43.5
795,DS,Finance, IL,31,56,43.5
796,DS,Information Technology, IL,31,56,43.5
797,DS,Insurance, IL,31,56,43.5
798,DS,Business Services, IL,31,56,43.5
800,DS,Business Services, IL,31,56,43.5
801,DS,Manufacturing, IL,31,56,43.5
802,DS,Health Care, IL,31,56,43.5
803,DS,Finance, IL,31,56,43.5
805,DS,Health Care, IL,31,56,43.5
806,DS,Finance, IL,31,56,43.5
808,DS,Finance, IL,31,56,43.5
809,DS,Business Services, IL,31,56,43.5
810,DS,Insurance, IL,31,56,43.5
811,DS,Insurance, IL,31,56,43.5
812,DS,Information Technology, IL,39,81,60.0
813,DS,Business Services, IL,39,81,60.0
814,DS,Health Care, IL,39,81,60.0
815,DS,"Oil, Gas, Energy & Utilities", IL,39,81,60.0
816,DS,Biotech & Pharmaceuticals, IL,39,81,60.0
817,DS,Business Services, IL,39,81,60.0
818,DS,Business Services, IL,39,81,60.0
819,DS,Finance, IL,39,81,60.0
820,DS,Information Technology, IL,39,81,60.0
821,DS,Information Technology, IL,39,81,60.0
822,DS,Information Technology, IL,39,81,60.0
823,DS,Non-Profit, IL,39,81,60.0
824,DS,Business Services, IL,39,81,60.0
825,DS,Health Care, IL,39,81,60.0
826,DS,Health Care, IL,39,81,60.0
827,DS,Health Care, IL,39,81,60.0
828,DS,Biotech & Pharmaceuticals, IL,39,81,60.0
830,DS,Finance, IL,39,81,60.0
831,DS,Biotech & Pharmaceuticals, IL,39,81,60.0
832,DS,Information Technology, IL,39,81,60.0
833,DS,Finance, IL,39,81,60.0
835,DS,Business Services, IL,39,81,60.0
836,DS,Information Technology, IL,39,81,60.0
837,DS,Information Technology, IL,39,81,60.0
838,DS,Education, IL,39,81,60.0
840,DS,Information Technology, IL,39,81,60.0
843,DS,Information Technology, IL,99,174,136.5
844,DS,Media, IL,99,174,136.5
845,DS,Information Technology, IL,99,174,136.5
846,DS,Information Technology, IL,99,174,136.5
848,DS,Information Technology, IL,99,174,136.5
849,DS,Information Technology, IL,99,174,136.5
850,DS,Business Services, IL,99,174,136.5
851,DS,Information Technology, IL,99,174,136.5
852,DS,Finance, IL,99,174,136.5
853,DS,Information Technology, IL,99,174,136.5
855,DS,Information Technology, IL,99,174,136.5
856,DS,Information Technology, IL,99,174,136.5
857,DS,Business Services, IL,99,174,136.5
858,DS,Education, IL,99,174,136.5
859,DS,Business Services, IL,99,174,136.5
860,DS,Information Technology, IL,99,174,136.5
861,DS,Business Services, IL,99,174,136.5
862,DS,Insurance, IL,99,174,136.5
864,DS,Business Services, IL,99,174,136.5
865,DS,Business Services, IL,99,174,136.5
866,DS,Information Technology, IL,99,174,136.5
868,DS,Information Technology, IL,99,174,136.5
869,DS,Finance, IL,99,174,136.5
870,DS,Finance, IL,99,174,136.5
871,DS,Business Services, IL,99,174,136.5
872,DS,Insurance, IL,76,147,111.5
873,DS,Business Services, IL,76,147,111.5
874,DS,Education, IL,76,147,111.5
876,DS,Information Technology, IL,76,147,111.5
877,DS,Information Technology, IL,76,147,111.5
878,DS,Business Services, IL,76,147,111.5
879,DS,Business Services, IL,76,147,111.5
880,DS,Business Services, IL,76,147,111.5
881,DS,Business Services, IL,76,147,111.5
882,DS,Information Technology, IL,76,147,111.5
883,DS,Finance, IL,76,147,111.5
884,DS,Accounting & Legal, IL,76,147,111.5
885,DS,Business Services, IL,76,147,111.5
886,DS,Business Services, IL,76,147,111.5
887,DS,Business Services, IL,76,147,111.5
888,DS,Information Technology, IL,76,147,111.5
889,DS,Finance, IL,76,147,111.5
891,DS,Media, IL,76,147,111.5
892,DS,Information Technology, IL,76,147,111.5
893,DS,Business Services, IL,76,147,111.5
894,DS,Information Technology, IL,76,147,111.5
896,DS,Information Technology, IL,76,147,111.5
897,DS,Education, IL,76,147,111.5
898,DS,Information Technology, IL,76,147,111.5
899,DS,Business Services, IL,76,147,111.5
900,DS,Finance, IL,76,147,111.5
901,DS,Information Technology, IL,76,147,111.5
902,DS,Finance, IL,62,109,85.5
903,DS,Finance, IL,62,109,85.5
904,DS,Media, IL,62,109,85.5
905,DS,Business Services, IL,62,109,85.5
906,DS,Information Technology, IL,62,109,85.5
907,DS,Biotech & Pharmaceuticals, IL,62,109,85.5
908,DS,Finance, IL,62,109,85.5
910,DS,Non-Profit, IL,62,109,85.5
911,DS,Information Technology, IL,62,109,85.5
912,DS,Manufacturing, IL,62,109,85.5
913,DS,Health Care, IL,62,109,85.5
914,DS,Information Technology, IL,62,109,85.5
915,DS,Business Services, IL,62,109,85.5
916,DS,Business Services, IL,62,109,85.5
917,DS,Manufacturing, IL,62,109,85.5
918,DS,Information Technology, IL,62,109,85.5
919,DS,Manufacturing, IL,62,109,85.5
920,DS,Finance, IL,62,109,85.5
921,DS,Business Services, IL,62,109,85.5
923,DS,Education, IL,62,109,85.5
924,DS,Finance, IL,62,109,85.5
925,DS,Business Services, IL,62,109,85.5
927,DS,Information Technology, IL,62,109,85.5
928,DS,Information Technology, IL,62,109,85.5
929,DS,Information Technology, IL,62,109,85.5
930,DS,Health Care, IL,62,109,85.5
931,DS,Business Services, IL,62,109,85.5
932,DS,Information Technology, IL,70,123,96.5
933,DS,Biotech & Pharmaceuticals, IL,70,123,96.5
935,DS,Accounting & Legal, IL,70,123,96.5
936,DS,Information Technology, IL,70,123,96.5
937,DS,Manufacturing, IL,70,123,96.5
938,DS,Information Technology, IL,70,123,96.5
939,DS,Information Technology, IL,70,123,96.5
940,DS,Health Care, IL,70,123,96.5
942,DS,Business Services, IL,70,123,96.5
943,DS,Business Services, IL,70,123,96.5
944,DS,Health Care, IL,70,123,96.5
945,DS,Business Services, IL,70,123,96.5
947,DS,Business Services, IL,70,123,96.5
948,DS,Insurance, IL,40,73,56.5
949,DS,Biotech & Pharmaceuticals, IL,40,73,56.5
950,DS,Finance, IL,40,73,56.5
951,DS,Finance, IL,40,73,56.5
952,DS,Business Services, IL,40,73,56.5
953,DS,Information Technology, IL,40,73,56.5
954,DS,Insurance, IL,40,73,56.5
955,DS,Health Care, IL,40,73,56.5
956,DS,Business Services, IL,40,73,56.5
957,DS,Information Technology, IL,40,73,56.5
958,DS,Information Technology, IL,40,73,56.5
959,DS,Information Technology, IL,40,73,56.5
960,DS,Information Technology, IL,40,73,56.5
961,DS,Biotech & Pharmaceuticals, IL,40,73,56.5
962,DS,Manufacturing, IL,40,73,56.5
963,DS,Information Technology, IL,40,73,56.5
964,DS,Business Services, IL,40,73,56.5
965,DS,Finance, IL,40,73,56.5
966,DS,Information Technology, IL,38,59,48.5
967,DS,Biotech & Pharmaceuticals, IL,38,59,48.5
968,DS,Business Services, IL,38,59,48.5
969,DS,Business Services, IL,38,59,48.5
970,DS,Business Services, IL,38,59,48.5
972,DS,Manufacturing, IL,38,59,48.5
973,DS,Finance, IL,38,59,48.5
974,DS,Education, IL,38,59,48.5
975,DS,Business Services, IL,38,59,48.5
976,DS,Business Services, IL,38,59,48.5
977,DS,Real Estate, IL,38,59,48.5
978,DS,Accounting & Legal, IL,38,59,48.5
979,DS,Business Services, IL,38,59,48.5
980,DS,Information Technology, IL,38,59,48.5
981,DS,Health Care, IL,38,59,48.5
982,DS,Transportation & Logistics, IL,38,59,48.5
983,DS,Business Services, IL,38,59,48.5
985,DS,Government, IL,38,59,48.5
986,DS,Media, IL,60,105,82.5
988,DS,Business Services, IL,60,105,82.5
989,DS,Business Services, IL,60,105,82.5
990,DS,Information Technology, IL,60,105,82.5
991,DS,Information Technology, IL,60,105,82.5
993,DS,Biotech & Pharmaceuticals, IL,60,105,82.5
994,DS,Health Care, IL,60,105,82.5
995,DS,Biotech & Pharmaceuticals, IL,60,105,82.5
996,DS,Business Services, IL,60,105,82.5
997,DS,Business Services, IL,60,105,82.5
998,DS,Health Care, IL,60,105,82.5
999,DS,Health Care, IL,60,105,82.5
1000,DS,Health Care, IL,60,105,82.5
1003,DS,Information Technology, IL,60,105,82.5
1004,DS,Business Services, IL,60,105,82.5
1005,DS,Finance, IL,60,105,82.5
1006,DS,Information Technology, IL,60,105,82.5
1007,DS,Information Technology, IL,60,105,82.5
1009,DS,Finance, IL,60,105,82.5
1010,DS,Business Services, IL,60,105,82.5
1011,DS,Accounting & Legal, IL,60,105,82.5
1012,DS,Biotech & Pharmaceuticals, IL,60,105,82.5
1013,DS,Government, IL,60,105,82.5
1014,DS,Business Services, IL,60,105,82.5
1016,DS,Government, IL,69,144,106.5
1017,DS,Information Technology, IL,69,144,106.5
1018,DS,Insurance, IL,69,144,106.5
1019,DS,Information Technology, IL,69,144,106.5
1022,DS,Finance, IL,69,144,106.5
1023,DS,Health Care, IL,69,144,106.5
1025,DS,Manufacturing, IL,69,144,106.5
1026,DS,Business Services, IL,69,144,106.5
1027,DS,Information Technology, IL,69,144,106.5
1028,DS,Business Services, IL,69,144,106.5
1029,DS,Insurance, IL,69,144,106.5
1030,DS,Business Services, IL,69,144,106.5
1032,DS,Business Services, IL,69,144,106.5
1033,DS,Business Services, IL,69,144,106.5
1034,DS,Information Technology, IL,69,144,106.5
1035,DS,Real Estate, IL,69,144,106.5
1036,DS,"Construction, Repair & Maintenance", IL,69,144,106.5
1037,DS,Business Services, IL,69,144,106.5
1038,DS,Business Services, IL,69,144,106.5
1040,DS,Accounting & Legal, IL,69,144,106.5
1041,DS,Information Technology, IL,69,144,106.5
1042,DS,Biotech & Pharmaceuticals, IL,69,144,106.5
1043,DS,Information Technology, IL,69,144,106.5
1044,DS,Information Technology, IL,69,144,106.5
1045,DS,Information Technology, IL,69,144,106.5
1047,DS,Health Care, IL,47,82,64.5
1049,DS,Media, IL,47,82,64.5
1051,DS,Education, IL,47,82,64.5
1054,DS,Accounting & Legal, IL,47,82,64.5
1055,DS,Finance, TX,90,175,132.5
1056,DS,"Oil, Gas, Energy & Utilities", TX,90,175,132.5
1057,DS,Business Services, TX,90,175,132.5
1059,DS,Information Technology, TX,90,175,132.5
1060,DS,"Oil, Gas, Energy & Utilities", TX,90,175,132.5
1061,DS,Information Technology, TX,90,175,132.5
1063,DS,Information Technology, TX,90,175,132.5
1064,DS,"Oil, Gas, Energy & Utilities", TX,90,175,132.5
1065,DS,"Oil, Gas, Energy & Utilities", TX,90,175,132.5
1066,DS,"Oil, Gas, Energy & Utilities", TX,90,175,132.5
1068,DS,Government, TX,90,175,132.5
1069,DS,Business Services, TX,90,175,132.5
1070,DS,Biotech & Pharmaceuticals, TX,90,175,132.5
1071,DS,Business Services, TX,90,175,132.5
1072,DS,Insurance, TX,90,175,132.5
1074,DS,Business Services, TX,90,175,132.5
1075,DS,Information Technology, TX,90,175,132.5
1076,DS,Manufacturing, TX,90,175,132.5
1077,DS,Business Services, TX,90,175,132.5
1079,DS,Government, TX,90,175,132.5
1080,DS,Information Technology, TX,90,175,132.5
1081,DS,Education, TX,90,175,132.5
1082,DS,"Oil, Gas, Energy & Utilities", TX,90,175,132.5
1083,DS,Business Services, TX,90,175,132.5
1084,DS,Information Technology, TX,90,175,132.5
1085,DS,Education, TX,39,87,63.0
1086,DS,Information Technology, TX,39,87,63.0
1087,DS,Business Services, TX,39,87,63.0
1088,DS,Information Technology, TX,39,87,63.0
1089,DS,Accounting & Legal, TX,39,87,63.0
1090,DS,Government, TX,39,87,63.0
1091,DS,Accounting & Legal, TX,39,87,63.0
1092,DS,Information Technology, TX,39,87,63.0
1093,DS,Biotech & Pharmaceuticals, TX,39,87,63.0
1094,DS,"Oil, Gas, Energy & Utilities", TX,39,87,63.0
1095,DS,Information Technology, TX,39,87,63.0
1096,DS,Finance, TX,39,87,63.0
1098,DS,Business Services, TX,39,87,63.0
1100,DS,Information Technology, TX,39,87,63.0
1101,DS,Finance, TX,39,87,63.0
1102,DS,Accounting & Legal, TX,39,87,63.0
1103,DS,Business Services, TX,39,87,63.0
1107,DS,Information Technology, TX,39,87,63.0
1108,DS,Manufacturing, TX,39,87,63.0
1109,DS,Accounting & Legal, TX,39,87,63.0
1110,DS,Government, TX,39,87,63.0
1111,DS,Telecommunications, TX,39,87,63.0
1112,DS,Business Services, TX,39,87,63.0
1113,DS,Information Technology, TX,39,87,63.0
1114,DS,Information Technology, TX,39,87,63.0
1115,DS,Business Services, TX,36,71,53.5
1117,DS,Health Care, TX,36,71,53.5
1119,DS,Business Services, TX,36,71,53.5
1121,DS,Information Technology, TX,36,71,53.5
1122,DS,Information Technology, TX,36,71,53.5
1123,DS,Information Technology, TX,36,71,53.5
1125,DS,Business Services, TX,36,71,53.5
1126,DS,Information Technology, TX,36,71,53.5
1127,DS,Information Technology, TX,36,71,53.5
1128,DS,Business Services, TX,36,71,53.5
1130,DS,Biotech & Pharmaceuticals, TX,36,71,53.5
1131,DS,Health Care, TX,36,71,53.5
1132,DS,"Oil, Gas, Energy & Utilities", TX,36,71,53.5
1133,DS,Information Technology, TX,36,71,53.5
1134,DS,Health Care, TX,36,71,53.5
1135,DS,Health Care, TX,36,71,53.5
1136,DS,Manufacturing, TX,36,71,53.5
1137,DS,Information Technology, TX,36,71,53.5
1138,DS,Business Services, TX,36,71,53.5
1139,DS,Business Services, TX,36,71,53.5
1140,DS,Information Technology, TX,36,71,53.5
1141,DS,Information Technology, TX,36,71,53.5
1142,DS,Information Technology, TX,36,71,53.5
1144,DS,Manufacturing, TX,36,71,53.5
1145,DS,Aerospace & Defense, TX,55,117,86.0
1146,DS,Information Technology, TX,55,117,86.0
1147,DS,Information Technology, TX,55,117,86.0
1148,DS,Information Technology, TX,55,117,86.0
1149,DS,"Oil, Gas, Energy & Utilities", TX,55,117,86.0
1150,DS,Manufacturing, TX,55,117,86.0
1152,DS,Business Services, TX,55,117,86.0
1153,DS,Business Services, TX,55,117,86.0
1154,DS,Finance, TX,55,117,86.0
1155,DS,Business Services, TX,55,117,86.0
1156,DS,Business Services, TX,55,117,86.0
1157,DS,"Oil, Gas, Energy & Utilities", TX,55,117,86.0
1158,DS,Health Care, TX,55,117,86.0
1161,DS,Health Care, TX,55,117,86.0
1162,DS,Real Estate, TX,55,117,86.0
1164,DS,Biotech & Pharmaceuticals, TX,55,117,86.0
1165,DS,Accounting & Legal, TX,55,117,86.0
1166,DS,Business Services, TX,55,117,86.0
1167,DS,Manufacturing, TX,55,117,86.0
1168,DS,Business Services, TX,55,117,86.0
1169,DS,Business Services, TX,55,117,86.0
1170,DS,Education, TX,55,117,86.0
1171,DS,"Construction, Repair & Maintenance", TX,55,117,86.0
1172,DS,Manufacturing, TX,55,117,86.0
1173,DS,Business Services, TX,55,117,86.0
1174,DS,Finance, TX,55,117,86.0
1176,DS,Accounting & Legal, TX,114,144,129.0
1178,DS,Information Technology, TX,114,144,129.0
1179,DS,Information Technology, TX,114,144,129.0
1182,DS,Biotech & Pharmaceuticals, TX,114,144,129.0
1183,DS,Information Technology, TX,114,144,129.0
1185,DS,Health Care, TX,114,144,129.0
1186,DS,Business Services, TX,114,144,129.0
1188,DS,Health Care, TX,114,144,129.0
1189,DS,Retail, TX,114,144,129.0
1192,DS,Manufacturing, TX,114,144,129.0
1193,DS,"Oil, Gas, Energy & Utilities", TX,114,144,129.0
1194,DS,Health Care, TX,114,144,129.0
1195,DS,Information Technology, TX,114,144,129.0
1196,DS,Finance, TX,114,144,129.0
1197,DS,Manufacturing, TX,114,144,129.0
1198,DS,Information Technology, TX,114,144,129.0
1200,DS,Health Care, TX,114,144,129.0
1201,DS,Business Services, TX,114,144,129.0
1202,DS,Information Technology, TX,114,144,129.0
1203,DS,Information Technology, TX,114,144,129.0
1204,DS,Health Care, TX,114,144,129.0
1205,DS,Manufacturing, TX,138,217,177.5
1206,DS,Finance, TX,138,217,177.5
1207,DS,Information Technology, TX,138,217,177.5
1209,DS,Biotech & Pharmaceuticals, TX,138,217,177.5
1210,DS,Business Services, TX,138,217,177.5
1211,DS,Consumer Services, TX,138,217,177.5
1212,DS,Business Services, TX,138,217,177.5
1213,DS,Finance, TX,138,217,177.5
1214,DS,Government, TX,138,217,177.5
1215,DS,Information Technology, TX,138,217,177.5
1216,DS,Biotech & Pharmaceuticals, TX,138,217,177.5
1217,DS,Business Services, TX,138,217,177.5
1219,DS,Manufacturing, TX,138,217,177.5
1220,DS,Business Services, TX,138,217,177.5
1221,DS,Information Technology, TX,138,217,177.5
1222,DS,"Oil, Gas, Energy & Utilities", TX,138,217,177.5
1223,DS,Health Care, TX,138,217,177.5
1224,DS,Health Care, TX,138,217,177.5
1225,DS,Business Services, TX,138,217,177.5
1226,DS,Manufacturing, TX,138,217,177.5
1227,DS,Accounting & Legal, TX,138,217,177.5
1228,DS,Health Care, TX,138,217,177.5
1229,DS,Accounting & Legal, TX,138,217,177.5
1230,DS,Health Care, TX,138,217,177.5
1231,DS,"Construction, Repair & Maintenance", TX,138,217,177.5
1233,DS,Information Technology, TX,138,217,177.5
1234,DS,Health Care, TX,138,217,177.5
1236,DS,Health Care, TX,72,97,84.5
1237,DS,Information Technology, TX,72,97,84.5
1238,DS,Business Services, TX,72,97,84.5
1239,DS,Health Care, TX,72,97,84.5
1242,DS,Health Care, TX,72,97,84.5
1243,DS,Business Services, TX,72,97,84.5
1244,DS,Finance, TX,72,97,84.5
1245,DS,Health Care, TX,72,97,84.5
1247,DS,Health Care, TX,72,97,84.5
1248,DS,Health Care, TX,72,97,84.5
1249,DS,Health Care, TX,72,97,84.5
1250,DS,Manufacturing, TX,72,97,84.5
1253,DS,Accounting & Legal, TX,72,97,84.5
1255,DS,Health Care, TX,72,97,84.5
1256,DS,Health Care, TX,72,97,84.5
1257,DS,Health Care, TX,72,97,84.5
1260,DS,Information Technology, TX,72,97,84.5
1261,DS,Business Services, TX,72,97,84.5
1262,DS,Business Services, TX,72,97,84.5
1263,DS,Accounting & Legal, TX,72,97,84.5
1264,DS,Business Services, TX,72,97,84.5
1265,DS,Accounting & Legal, TX,73,136,104.5
1266,DS,Information Technology, TX,73,136,104.5
1267,DS,Accounting & Legal, TX,73,136,104.5
1268,DS,Information Technology, TX,73,136,104.5
1269,DS,Health Care, TX,73,136,104.5
1271,DS,Insurance, TX,73,136,104.5
1273,DS,Insurance, TX,73,136,104.5
1274,DS,Finance, TX,73,136,104.5
1276,DS,Biotech & Pharmaceuticals, TX,73,136,104.5
1277,DS,Business Services, TX,73,136,104.5
1278,DS,Accounting & Legal, TX,73,136,104.5
1279,DS,Health Care, TX,73,136,104.5
1280,DS,Health Care, TX,73,136,104.5
1281,DS,Health Care, TX,73,136,104.5
1283,DS,Telecommunications, TX,73,136,104.5
1284,DS,Business Services, TX,73,136,104.5
1286,DS,Health Care, TX,73,136,104.5
1287,DS,Business Services, TX,73,136,104.5
1288,DS,Information Technology, TX,73,136,104.5
1289,DS,Information Technology, TX,73,136,104.5
1290,DS,Business Services, TX,73,136,104.5
1291,DS,Information Technology, TX,73,136,104.5
1292,DS,Information Technology, TX,73,136,104.5
1294,DS,Information Technology, TX,73,136,104.5
1298,DS,Retail, AZ,94,151,122.5
1299,DS,Business Services, AZ,94,151,122.5
1300,DS,Business Services, AZ,94,151,122.5
1301,DS,Information Technology, AZ,94,151,122.5
1302,DS,Finance, AZ,94,151,122.5
1303,DS,Insurance, AZ,94,151,122.5
1304,DS,Insurance, AZ,94,151,122.5
1305,DS,Information Technology, AZ,94,151,122.5
1306,DS,Real Estate, AZ,94,151,122.5
1307,DS,Information Technology, AZ,94,151,122.5
1308,DS,Business Services, AZ,94,151,122.5
1310,DS,Business Services, AZ,94,151,122.5
1311,DS,"Construction, Repair & Maintenance", AZ,94,151,122.5
1312,DS,Information Technology, AZ,94,151,122.5
